DATAFLOW,LAST UPDATE,freq,unit,sex,age,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG32,2003,966969,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG32,2004,952025,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG32,2005,938073,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG32,2006,923643,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG32,2007,909962,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG32,2008,897075,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG32,2009,884857,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG32,2010,873801,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG33,2000,1026019,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG33,2001,1017848,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG33,2002,1013873,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG33,2003,1007579,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG33,2004,1001647,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG33,2005,996533,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG33,2006,991217,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG33,2007,986125,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG33,2008,981143,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG33,2009,976062,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG33,2010,971932,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG34,2000,1209686,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG34,2001,1203369,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG34,2002,1157711,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG34,2003,1147097,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG34,2004,1137028,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG34,2005,1128102,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG34,2006,1119050,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG34,2007,1110344,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG34,2008,1102099,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG34,2009,1094253,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG34,2010,1087181,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG41,2000,2142700,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG41,2001,2143110,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG41,2002,2107264,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG41,2003,2113323,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG41,2004,2118410,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG41,2005,2122105,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG41,2006,2124449,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG41,2007,2126182,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG41,2008,2127498,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG41,2009,2129855,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG41,2010,2132634,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG42,2000,1683544,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG42,2001,1677844,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG42,2002,1592164,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG42,2003,1576760,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG42,2004,1562484,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG42,2005,1549365,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG42,2006,1536257,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG42,2007,1523752,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG42,2008,1511816,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG42,2009,1500519,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,BG42,2010,1490886,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH01,2000,1294974,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH01,2001,1305284,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH01,2002,1317017,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH01,2003,1331131,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH01,2004,1348106,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH01,2005,1362754,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH01,2006,1376306,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH01,2007,1389988,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH01,2008,1408796,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH01,2009,1437592,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH01,2010,1462210,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH02,2000,1656109,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH02,2001,1658575,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH02,2002,1667070,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH02,2003,1675111,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH02,2004,1681531,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH02,2005,1690135,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH02,2006,1696509,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH02,2007,1703966,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH02,2008,1715800,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH02,2009,1730412,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH02,2010,1741923,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH03,2000,987699,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH03,2001,992009,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH03,2002,997850,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH03,2003,1005450,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH03,2004,1011729,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH03,2005,1017180,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH03,2006,1021034,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH03,2007,1026801,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH03,2008,1035934,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH03,2009,1049518,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH03,2010,1060753,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH04,2000,1198569,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH04,2001,1211647,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH04,2002,1226931,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH04,2003,1241312,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH04,2004,1249893,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH04,2005,1261810,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH04,2006,1272590,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH04,2007,1284052,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH04,2008,1307567,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH04,2009,1332727,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH04,2010,1351297,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH05,2000,1041863,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH05,2001,1043836,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH05,2002,1045895,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH05,2003,1051164,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH05,2004,1056524,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH05,2005,1059586,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH05,2006,1061852,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH05,2007,1065253,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH05,2008,1073904,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH05,2009,1085698,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH05,2010,1094202,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH06,2000,676732,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH06,2001,682489,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH06,2002,688362,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH06,2003,694429,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH06,2004,699050,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH06,2005,703706,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH06,2006,708561,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH06,2007,713828,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH06,2008,722913,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH06,2009,733173,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH06,2010,739701,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH07,2000,308498,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH07,2001,310215,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH07,2002,312528,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH07,2003,315256,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH07,2004,317315,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH07,2005,319931,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH07,2006,322276,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH07,2007,324851,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH07,2008,328580,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH07,2009,332736,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CH07,2010,335720,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CY00,2000,690497,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CY00,2001,697549,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CY00,2002,705539,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CY00,2003,713720,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CY00,2004,722893,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CY00,2005,733067,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CY00,2006,744013,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CY00,2007,757916,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CY00,2008,776333,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CY00,2009,796930,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CY00,2010,819140,b
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ01,2000,1186855,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ01,2001,1170476,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ01,2002,1157876,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ01,2003,1157443,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ01,2004,1158738,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ01,2005,1161334,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ01,2006,1169892,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ01,2007,1173933,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ01,2008,1195521,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ01,2009,1214300,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ01,2010,1227932,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ02,2000,1111354,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ02,2001,1121591,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ02,2002,1123895,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ02,2003,1128603,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ02,2004,1135690,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ02,2005,1143925,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ02,2006,1157881,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ02,2007,1174964,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ02,2008,1201524,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ02,2009,1230405,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ02,2010,1247330,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ03,2000,1177982,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ03,2001,1176097,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ03,2002,1173715,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ03,2003,1173537,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ03,2004,1174257,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ03,2005,1173457,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ03,2006,1176931,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ03,2007,1181719,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ03,2008,1191156,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ03,2009,1202477,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ03,2010,1205834,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ04,2000,1131974,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ04,2001,1124813,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ04,2002,1122089,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ04,2003,1121734,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ04,2004,1121756,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ04,2005,1122142,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ04,2006,1121590,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ04,2007,1120755,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ04,2008,1130335,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ04,2009,1134887,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ04,2010,1133425,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ05,2000,1489407,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ05,2001,1487400,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ05,2002,1483483,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ05,2003,1481433,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ05,2004,1479468,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ05,2005,1478378,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ05,2006,1481215,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ05,2007,1485575,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ05,2008,1494631,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ05,2009,1503865,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ05,2010,1506467,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ06,2000,1658761,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ06,2001,1647278,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ06,2002,1643202,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ06,2003,1640225,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ06,2004,1641297,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ06,2005,1642020,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ06,2006,1643258,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ06,2007,1646898,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ06,2008,1657593,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ06,2009,1666778,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ06,2010,1671993,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ07,2000,1240355,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ07,2001,1239089,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ07,2002,1236388,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ07,2003,1233376,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ07,2004,1231188,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ07,2005,1228319,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ07,2006,1227045,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ07,2007,1227080,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ07,2008,1229618,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ07,2009,1230437,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ07,2010,1229931,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ08,2000,1281410,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ08,2001,1265283,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ08,2002,1260534,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ08,2003,1256298,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ08,2004,1252953,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ08,2005,1249280,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ08,2006,1245765,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ08,2007,1243309,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ08,2008,1243044,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ08,2009,1242634,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,CZ08,2010,1239176,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DE11,2000,3917305,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DE11,2001,3935352,
ESTAT:DEMO_R_D2JAN(1.0),03/07/23 23:00:00,A,NR,T,TOTAL,DE11,2002,3964162,
