,Region,RegionCode,RegionName,T,Nuts0,Nuts1,sp61,tc,tc_ratio,tl_min,tl_mean,tl_max,sp61_n,sp61_d,tl_min_n,tl_min_d,tl_mean_n,tl_mean_d,tl_max_n,tl_max_d,tc_n,tc_d,tc_ratio_n,tc_ratio_d,sp61_resi_n,sp61_resi_d_alt,sp61_resi_regional_alt,sp61_resi_regional_alt_cont
2611,R225,UKD4,Lancashire,2009,UK,UKD,11366.01970077,1.9392293007110752,2.051973119422867,3.6897840997366074,4.207249219968135,5.650384912854,0.8693151215996354,-0.13068487840036458,0.9772659560422974,-0.02273404395770262,0.9861660615187879,-0.01383393848121206,1.010495157962617,0.010495157962616908,0.9718225494488413,-0.028177450551158723,0.9739371610774418,-0.02606283892255823,0.8693151215996354,-0.13068487840036458,-1.0,-0.9307933570866244
2612,R226,UKD5,Merseyside,2009,UK,UKD,11607.94818978,1.8361962702663686,1.9620051445513802,3.597616954330742,4.215369374564597,5.647507351852126,0.9080748120521271,-0.09192518794787286,0.986345528384839,-0.013654471615160979,0.9977123859425849,-0.002287614057415066,1.0267464845825727,0.02674648458257267,0.9740472486713038,-0.025952751328696233,0.9583019290774242,-0.041698070922575825,0.9080748120521271,-0.09192518794787286,-1.0,-0.35814138874538054
2613,R227,UKE1,East_Riding_and_North_Lincolnshire,2009,UK,UKE,7804.23025495,1.9705808918557315,2.1359909028106943,3.5620920872106736,4.183507215109572,5.7530842453126,0.8456977692537471,-0.15430223074625293,0.9392952930435063,-0.06070470695649366,0.9687511679564104,-0.031248832043589636,0.9958821365464273,-0.004117863453572679,0.9600143696297445,-0.03998563037025549,0.984494434804556,-0.015505565195443993,0.8456977692537471,-0.15430223074625293,-1.0,-1.2797260536585655
2614,R228,UKE2,North_Yorkshire,2009,UK,UKE,7496.972335461,1.9455009185325207,1.9815745775174571,3.523757468341071,4.2406699255761415,5.763799110083482,0.8286673881299775,-0.17133261187002247,0.9292885394381002,-0.07071146056189981,0.9740828171876793,-0.025917182812320694,1.0026572884670544,0.002657288467054375,0.9580210847240754,-0.041978915275924567,0.9771950637172737,-0.022804936282726285,0.8286673881299775,-0.17133261187002247,-1.0,-1.5313400670388306
2615,R229,UKE3,South_Yorkshire,2009,UK,UKE,9480.309018888,1.879655958602847,2.020788367716452,3.6939715094624135,4.12766524685881,5.4965677993326905,0.90451121344377,-0.09548878655623005,1.0050855048336838,0.005085504833683752,0.9934871513913612,-0.006512848608638766,1.040892958350164,0.040892958350164044,0.9659239226244525,-0.03407607737554752,0.9567960129206357,-0.04320398707936435,0.90451121344377,-0.09548878655623005,-1.0,-0.41079149336773774
2616,R230,UKE4,West_Yorkshire,2009,UK,UKE,21203.80628956,1.7887459247752615,1.8222940227542317,3.556434930469223,4.212049146069179,5.825889925449405,0.862261303671322,-0.13773869632867797,0.9979977540263154,-0.002002245973684591,0.9978466744562644,-0.002153325543735596,1.0317354307246147,0.03173543072461471,0.9822946541302836,-0.017705345869716393,0.9724752463493258,-0.027524753650674194,0.862261303671322,-0.13773869632867797,-1.0,-1.035009429862555
2617,R231,UKF1,Derbyshire_and_Nottinghamshire,2009,UK,UKF,16248.666547911,1.8383586407175774,1.9437887868521375,3.59679406771337,4.150116807472217,5.617946533194255,0.8532844468781741,-0.14671555312182594,0.9987932092741683,-0.0012067907258317412,1.0045408303111347,0.004540830311134725,1.017890663533514,0.017890663533514095,0.9764981067729088,-0.023501893227091175,0.9668698502066063,-0.03313014979339368,0.8532844468781741,-0.14671555312182594,-1.0,-1.1676372876214958
2618,R232,UKF2,Leicestershire_Rutland_and_Northants,2009,UK,UKF,15550.49183556,1.9364150051785978,1.9562869698133731,3.6933063845669283,4.259363283735303,5.810158679386658,0.868835795197541,-0.13116420480245905,0.9898682286621807,-0.010131771337819284,0.9985855718259219,-0.0014144281740781084,1.0392584808243435,0.03925848082434347,0.9758435266463729,-0.02415647335362714,0.9655537479985967,-0.03444625200140328,0.868835795197541,-0.13116420480245905,-1.0,-0.9378751269468293
2619,R233,UKF3,Lincolnshire,2009,UK,UKF,4872.5053599230005,1.9115080307376748,2.0949078537356898,3.5446385929397564,4.089072104581576,5.483458483792014,0.8655207976073132,-0.13447920239268685,0.9927986707901184,-0.007201329209881591,0.9807370897540163,-0.0192629102459837,1.0023070487948371,0.0023070487948371188,0.9558347465750403,-0.044165253424959694,0.9610332074629568,-0.03896679253704316,0.8655207976073132,-0.13447920239268685,-1.0,-0.9868522955704344
2620,R234,UKG1,Herefordshire_Worcestershire_and_Warks,2009,UK,UKG,11611.49447194,1.990560393750584,2.069587210991806,3.76713310691173,4.244292651043064,5.717896020459374,0.8528788687977125,-0.14712113120228754,0.9946282630371409,-0.005371736962859086,0.990071982498194,-0.009928017501806052,1.0125958946370672,0.012595894637067229,0.9820466443586636,-0.017953355641336377,0.9844946492917902,-0.015505350708209797,0.8528788687977125,-0.14712113120228754,-1.0,-1.173629468760741
2621,R235,UKG2,Shropshire_and_Staffordshire,2009,UK,UKG,11667.875162887,1.987219065930972,2.1262609398643995,3.7638922471751033,4.236378214120739,5.56881926991111,0.8460073974871273,-0.15399260251287272,0.9946432131130438,-0.0053567868869561774,0.9943949125713387,-0.005605087428661282,1.0088455819414133,0.008845581941413272,0.982852116498236,-0.017147883501763994,0.9775284478091647,-0.022471552190835298,0.8460073974871273,-0.15399260251287272,-1.0,-1.2751514759148004
2622,R236,UKG3,West_Midlands,2009,UK,UKG,22016.12600673,1.7267568762570162,1.7788677601759404,3.4848777817801713,4.106196709979817,5.618635658638434,0.8573628577649485,-0.14263714223505153,1.0008023859350352,0.0008023859350352325,0.9933831585824622,-0.006616841417537822,1.015500449806297,0.015500449806296945,0.983427879858481,-0.016572120141518987,0.9713402992772804,-0.028659700722719617,0.8573628577649485,-0.14263714223505153,-1.0,-1.10738112987745
2623,R237,UKH1,East_Anglia,2009,UK,UKH,22613.687858349,1.7461581419296286,1.6872002594704647,3.5755164114088145,4.18293857817977,5.771126556371049,0.8539538138562819,-0.14604618614371812,0.99542373390488,-0.004576266095119963,0.990577096459167,-0.009422903540832972,1.0113671722747746,0.011367172274774573,0.9731445314240138,-0.026855468575986197,0.9744799025099941,-0.025520097490005944,0.8539538138562819,-0.14604618614371812,-1.0,-1.157747778363781
2624,R238,UKH2,Bedfordshire_Hertfordshire,2009,UK,UKH,19088.036932299,1.731363810299718,1.7159014325908346,3.581441499958068,4.161413541383554,5.77503493056081,0.8369036975260561,-0.1630963024739439,0.9920428346580398,-0.007957165341960226,1.00032021882481,0.0003202188248099258,1.0203374082395054,0.02033740823950536,0.9717334847303188,-0.02826651526968116,0.970618438547842,-0.029381561452157978,0.8369036975260561,-0.1630963024739439,-1.0,-1.4096533679844874
2625,R239,UKH3,Essex,2009,UK,UKH,15012.81350533,1.8142062394295784,1.7305474722431229,3.702073424388302,4.2945017478817125,5.852658204286108,0.8566739900423854,-0.14332600995761458,0.985596342192285,-0.01440365780771502,0.9956564196924568,-0.004343580307543227,1.0277425567097873,0.027742556709787314,0.9750547452747362,-0.024945254725263766,0.967923584601644,-0.03207641539835604,0.8566739900423854,-0.14332600995761458,-1.0,-1.1175587513353924
2626,R240,UKI1,Inner_London,2009,UK,UKI,94779.00417862099,1.3671028753672376,1.409854719087483,3.0392780514794304,4.004272147648203,5.8250711880034975,0.837480293394571,-0.16251970660542903,0.9841341143428433,-0.015865885657156742,0.9916738108164705,-0.008326189183529453,1.044781504848418,0.04478150484841792,0.9787816181183361,-0.021218381881663917,1.010118458858403,0.010118458858402901,0.837480293394571,-0.16251970660542903,-1.0,-1.4011344981176808
2627,R241,UKI2,Outer_London,2009,UK,UKI,42331.755711247,1.5675656198927765,1.5889222915015833,3.2511096537701043,4.065525903977365,5.877437641741041,0.8227762893796808,-0.17722371062031916,1.019405279935734,0.019405279935734043,1.0209266040346827,0.020926604034682716,1.0259715876088458,0.02597158760884577,1.0090664133064888,0.00906641330648883,1.0041795570447967,0.004179557044796667,0.8227762893796808,-0.17722371062031916,-1.0,-1.6183776376609451
2628,R242,UKJ1,Berkshire_Bucks_and_Oxfordshire,2009,UK,UKJ,31175.67930589,1.66164812176835,1.662220850343389,3.407032983111586,4.11659506437354,5.801990091782628,0.8555632543768742,-0.1444367456231258,1.0105174870058975,0.010517487005897497,1.0045216472764664,0.004521647276466423,1.0206742826204172,0.02067428262041715,0.9942751427789629,-0.005724857221037105,0.9849668985179747,-0.015033101482025302,0.8555632543768742,-0.1444367456231258,-1.0,-1.133969227212166
2629,R243,UKJ2,Surrey_East_and_West_Sussex,2009,UK,UKJ,30798.372601274,1.648530964407907,1.5737941684186454,3.4389556078168164,4.112009460779942,5.818539975911273,0.8676664347588918,-0.13233356524110818,1.0136389213631605,0.013638921363160472,1.0087980693720004,0.00879806937200045,1.031071040753094,0.03107104075309408,0.9980841322037428,-0.0019158677962571868,0.9740146274718253,-0.025985372528174677,0.8676664347588918,-0.13233356524110818,-1.0,-0.955151749878418
2630,R244,UKJ3,Hampshire_and_Isle_of_Wight,2009,UK,UKJ,19328.36536758,1.8523982852731153,1.775551163127126,3.650519240782902,4.212910231842288,5.652072321677971,0.8647030853782083,-0.13529691462179172,1.0167059262619293,0.01670592626192935,1.0020566910583535,0.002056691058353488,1.002912389987217,0.00291238998721699,0.9924489173980948,-0.007551082601905179,0.9818132986557027,-0.01818670134429734,0.8647030853782083,-0.13529691462179172,-1.0,-0.9989335199575995
2631,R245,UKJ4,Kent,2009,UK,UKJ,14866.40261202,1.8603848183470157,1.7478215250985365,3.7118634598285847,4.292550974751989,5.857914979336553,0.8839097311668687,-0.11609026883313134,1.0029094699562873,0.0029094699562872695,1.0153148057251264,0.015314805725126446,1.0428735513277714,0.042873551327771375,0.9897877943587133,-0.010212205641286665,0.9606923260634496,-0.039307673936550436,0.8839097311668687,-0.11609026883313134,-1.0,-0.7151664571222883
2632,R246,UKK1,Gloucestershire_Wiltshire_and_North_Somerset,2009,UK,UKK,26201.287809100002,1.8178420082269018,1.7297937422606753,3.529223694913319,4.239608373388142,5.8392103094773,0.8558020472993456,-0.14419795270065439,0.9931234218264768,-0.006876578173523162,0.9902061904210437,-0.009793809578956258,1.0079856277775558,0.007985627777555848,0.9783503751895269,-0.021649624810473056,0.9814521653791196,-0.018547834620880388,0.8558020472993456,-0.14419795270065439,-1.0,-1.1304412001437654
2633,R247,UKK2,Dorset_and_Somerset,2009,UK,UKK,11656.33681471,1.9253020464707218,1.848453061367231,3.791338907226515,4.328984197930963,5.835939534857983,0.9092130225395104,-0.09078697746048958,0.9911183730492316,-0.00888162695076844,1.002905948781094,0.00290594878109407,1.027543057620845,0.02754305762084508,0.9859686539303164,-0.014031346069683592,0.9705038692272475,-0.029496130772752482,0.9092130225395104,-0.09078697746048958,-1.0,-0.3413249882948765
2634,R248,UKK3,Cornwall_and_Isles_of_Scilly,2009,UK,UKK,4182.398920232,1.8929915534756814,1.7803677719055984,3.485879180383412,4.225133502599984,5.842821435094788,0.9412778654150453,-0.05872213458495468,0.9599737029267104,-0.04002629707328964,1.001110671775187,0.0011106717751869777,1.0536901555675147,0.053690155567514664,0.9688931910214058,-0.03110680897859419,0.93311432830518,-0.06688567169481996,0.9412778654150453,-0.05872213458495468,1.0,0.13241448621755073
2635,R249,UKK4,Devon,2009,UK,UKK,9731.621571301,1.951097248902193,1.8474069204386472,3.9294278744365894,4.338758963691094,5.778845228741203,0.8849704941554365,-0.1150295058445635,1.0364958505994835,0.03649585059948346,0.9973245321837257,-0.0026754678162742573,1.0239373969425247,0.023937396942524725,0.9803551100637924,-0.01964488993620761,0.9703989241978207,-0.0296010758021793,0.8849704941554365,-0.1150295058445635,-1.0,-0.6994942985922437
2636,R250,UKL1,West_Wales_and_The_Valleys,2009,UK,UKL,11702.8516717,1.9006944746425902,2.7690169222056196,3.261801871247598,3.864903238120538,4.808953481942961,0.8785557466634824,-0.12144425333651765,0.9946590767417421,-0.005340923258257857,0.9876069323975142,-0.012393067602485819,0.9934566884541762,-0.006543311545823771,0.9812784017772869,-0.01872159822271313,0.9835685604100364,-0.016431439589963626,0.8785557466634824,-0.12144425333651765,-1.0,-0.7942684759604081
2637,R251,UKL2,East_Wales,2009,UK,UKL,10118.738417026,2.1931268182631984,3.7182982228066184,3.528394971417006,3.9207115882256933,4.895607912880984,0.8467192587811861,-0.15328074121881385,0.983137994206533,-0.016862005793466972,0.9782794603251701,-0.021720539674829897,0.9938829799703282,-0.006117020029671849,0.9860144292793237,-0.0139855707206763,1.015351745971225,0.015351745971224906,0.8467192587811861,-0.15328074121881385,-1.0,-1.2646341377609154
2638,R252,UKM2,North_Eastern_Scotland,2009,UK,UKM,7071.44474757,2.2255248828456975,4.881498485624019,3.3758287628572754,3.9215044680159865,5.071937808203051,0.8374243875805556,-0.1625756124194444,0.9716492858407945,-0.028350714159205537,0.9781683551136967,-0.021831644886303292,0.9812532972584209,-0.01874670274157908,0.9868424521052315,-0.013157547894768529,1.0579102479448539,0.05791024794485389,0.8374243875805556,-0.1625756124194444,-1.0,-1.401960474126877
2639,R253,UKM3,Eastern_Scotland,2009,UK,UKM,20463.82351233,1.7774985732102733,2.782321186848265,2.968850601854048,3.7843070031835606,5.19121332204595,0.8866889680374003,-0.11331103196259973,1.0424996953463264,0.04249969534632636,0.9860216839321443,-0.013978316067855712,1.0006397879272821,0.0006397879272821427,1.0078699199450527,0.007869919945052706,1.017505732200216,0.017505732200215895,0.8866889680374003,-0.11331103196259973,-1.0,-0.6741048427023473
2640,R254,UKM5,South_Western_Scotland,2009,UK,UKM,21745.7324425,1.6827464926002387,2.501588398427006,2.873497088803398,3.848207803440611,5.414744339566849,0.8511431965247773,-0.14885680347522268,0.9821130581864368,-0.017886941813563206,1.0121072552630113,0.012107255263011263,1.0443183787894812,0.044318378789481194,0.9557992514897079,-0.0442007485102921,0.978605330348892,-0.021394669651108034,0.8511431965247773,-0.14885680347522268,-1.0,-1.1992730209121676
2641,R255,UKM6,Highlands_and_Islands,2009,UK,UKM,4068.361439797,2.3843885647609326,6.843890524923338,1.9999999999998952,3.9229749718073714,5.068230208611777,0.8980839791471386,-0.10191602085286144,0.9999999999999412,-5.88418203051333e-14,0.9798314130838787,-0.020168586916121334,0.9907236773185479,-0.009276322681452065,0.9296312715727393,-0.07036872842726072,1.0399216156181619,0.039921615618161876,0.8980839791471386,-0.10191602085286144,-1.0,-0.5057501560399187
2642,R256,UKN0,Northern_Ireland,2009,UK,UKN,16427.47454417,1.8252861356753167,1.6850212863660439,3.6678005047235382,4.377509264244514,6.125643025325837,0.855537666366379,-0.14446233363362104,0.9963371307311367,-0.003662869268863278,0.98835356506343,-0.011646434936570027,1.028644959582524,0.028644959582524,0.9783707978492925,-0.021629202150707516,0.9739754883585555,-0.02602451164144448,0.855537666366379,-0.14446233363362104,-1.0,-1.1343472752410582
2660,R1,AT11,Burgenland,2010,AT,AT1,3098.37754813,2.171015421407356,2.0671234711484567,3.3807963137690242,4.831971419844107,6.917162098566491,1.0554163932903373,0.05541639329033732,1.0101072829496784,0.010107282949678442,1.0077463856491131,0.007746385649113119,1.0096089148332794,0.009608914833279414,1.0123367214518566,0.012336721451856603,1.0064223695419923,0.006422369541992268,1.0554163932903373,0.05541639329033732,1.0,0.05389021279349632
2661,R2,AT12,Niederosterreich,2010,AT,AT1,21501.65091482,2.1075550279209776,1.8041962756833338,3.403069463386061,4.925966335382333,6.8457949440620425,1.0419376307536679,0.041937630753667854,1.003452148100942,0.0034521481009419652,1.005674441122718,0.005674441122718088,0.9953962754525536,-0.004603724547446397,1.0115035971630124,0.011503597163012413,1.010042504602712,0.010042504602711944,1.0419376307536679,0.041937630753667854,-1.0,-0.20244433145481128
2662,R3,AT13,Wien,2010,AT,AT1,32617.45778363,1.9682217589233229,1.8310786223299584,3.255826739593803,4.70370259816267,6.83690307501141,1.0591714337315599,0.059171433731559864,1.0066243598774498,0.006624359877449804,1.0142693330967125,0.014269333096712522,1.0135117975581167,0.013511797558116712,1.0141364428829975,0.014136442882997535,1.0064443369712133,0.006444336971213271,1.0591714337315599,0.059171433731559864,1.0,0.12530230107059906
2663,R4,AT21,Karnten,2010,AT,AT2,7220.36000297,2.10800752738639,1.9571770675046976,3.3657420937527873,4.775732356360758,6.773579912999605,1.0427338565891793,0.042733856589179275,1.004023165611797,0.004023165611797053,1.0094482299204852,0.009448229920485218,1.0003875038937717,0.00038750389377173455,1.0112190921121826,0.011219092112182638,1.0091008694822572,0.00910086948225719,1.0427338565891793,0.042733856589179275,-1.0,-0.18730197798510023
2664,R5,AT22,Steiermark,2010,AT,AT2,14961.36735384,2.121976756126498,2.0291994123893753,3.3817939436761475,4.791784901292508,6.662128318350527,1.0307002327828543,0.030700232782854275,1.0049665724572008,0.00496657245720078,1.0081182489444498,0.00811824894444979,1.0024667213986267,0.0024667213986266923,1.013482503592533,0.013482503592533002,1.0189563818380012,0.01895638183800119,1.0307002327828543,0.030700232782854275,-1.0,-0.4161533629440715
