DATAFLOW,LAST UPDATE,freq,unit,landuse,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT11,2000,3703.5,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT11,2001,3703.5,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT11,2002,3681.1,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT11,2003,3681.1,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT11,2004,3681.1,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT11,2005,3681.2,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT11,2006,3681.2,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT11,2007,3681.2,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT11,2008,3669.9,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT11,2009,3669.9,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT11,2010,3669.8,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT12,2000,18925.1,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT12,2001,18925.1,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT12,2002,18928.6,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT12,2003,18928.6,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT12,2004,18928.6,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT12,2005,18925.6,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT12,2006,18925.6,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT12,2007,18925.6,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT12,2008,18929.1,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT12,2009,18929.1,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT12,2010,18921.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT13,2000,396.4,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT13,2001,396.4,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT13,2002,395.6,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT13,2003,395.6,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT13,2004,395.6,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT13,2005,395.6,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT13,2006,395.6,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT13,2007,395.6,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT13,2008,396.1,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT13,2009,396.1,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT13,2010,395.5,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT21,2000,9354.2,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT21,2001,9354.2,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT21,2002,9364.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT21,2003,9364.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT21,2004,9364.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT21,2005,9363.8,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT21,2006,9363.8,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT21,2007,9363.8,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT21,2008,9368.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT21,2009,9365.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT21,2010,9362.5,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT22,2000,16244.8,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT22,2001,16244.8,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT22,2002,16247.2,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT22,2003,16247.2,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT22,2004,16247.2,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT22,2005,16246.2,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT22,2006,16246.2,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT22,2007,16246.2,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT22,2008,16252.6,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT22,2009,16252.6,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT22,2010,16252.2,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT31,2000,11721.9,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT31,2001,11721.9,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT31,2002,11724.1,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT31,2003,11724.1,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT31,2004,11724.1,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT31,2005,11721.9,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT31,2006,11721.9,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT31,2007,11721.9,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT31,2008,11719.2,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT31,2009,11719.2,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT31,2010,11717.5,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT32,2000,7051.5,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT32,2001,7051.5,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT32,2002,7052.9,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT32,2003,7052.9,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT32,2004,7052.9,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT32,2005,7052.6,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT32,2006,7052.6,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT32,2007,7052.6,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT32,2008,7053.7,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT32,2009,7053.7,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT32,2010,7051.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT33,2000,12529.8,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT33,2001,12529.8,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT33,2002,12528.9,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT33,2003,12528.9,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT33,2004,12528.9,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT33,2005,12528.5,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT33,2006,12528.5,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT33,2007,12528.5,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT33,2008,12515.4,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT33,2009,12515.4,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT33,2010,12514.4,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT34,2000,2535.5,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT34,2001,2535.5,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT34,2002,2535.5,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT34,2003,2535.5,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT34,2004,2535.5,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT34,2005,2534.8,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT34,2006,2534.8,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT34,2007,2534.8,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT34,2008,2533.8,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT34,2009,2533.8,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,AT34,2010,2533.6,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE10,2000,161.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE10,2001,161.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE10,2002,161.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE10,2003,161.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE10,2004,161.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE10,2005,161.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE10,2006,161.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE10,2007,161.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE10,2008,161,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE10,2009,161,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE10,2010,160,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE21,2000,2792.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE21,2001,2792.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE21,2002,2792.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE21,2003,2792.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE21,2004,2792.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE21,2005,2792.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE21,2006,2792.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE21,2007,2792.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE21,2008,2792.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE21,2009,2792.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE21,2010,2834.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE22,2000,2394.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE22,2001,2394.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE22,2002,2394.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE22,2003,2394.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE22,2004,2394.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE22,2005,2394.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE22,2006,2394.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE22,2007,2394.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE22,2008,2394.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE22,2009,2394.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE22,2010,2392.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE23,2000,2946.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE23,2001,2946.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE23,2002,2946.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE23,2003,2946.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE23,2004,2946.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE23,2005,2946.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE23,2006,2946.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE23,2007,2946.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE23,2008,2946.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE23,2009,2946.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE23,2010,2963.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE24,2000,2100.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE24,2001,2100.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE24,2002,2100.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE24,2003,2100.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE24,2004,2100.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE24,2005,2100.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE24,2006,2100.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE24,2007,2100.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE24,2008,2100.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE24,2009,2100.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE24,2010,2096.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE25,2000,3132.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE25,2001,3132.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE25,2002,3132.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE25,2003,3132.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE25,2004,3132.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE25,2005,3132.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE25,2006,3132.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE25,2007,3132.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE25,2008,3132.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE25,2009,3132.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE25,2010,3134.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE31,2000,1091.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE31,2001,1091.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE31,2002,1091.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE31,2003,1091.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE31,2004,1091.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE31,2005,1091.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE31,2006,1091.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE31,2007,1091.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE31,2008,1091.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE31,2009,1091.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE31,2010,1086.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE32,2000,3773.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE32,2001,3773.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE32,2002,3773.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE32,2003,3773.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE32,2004,3773.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE32,2005,3773.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE32,2006,3773.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE32,2007,3773.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE32,2008,3773.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE32,2009,3773.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE32,2010,3769.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE33,2000,3845.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE33,2001,3845.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE33,2002,3845.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE33,2003,3845.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE33,2004,3845.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE33,2005,3845.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE33,2006,3845.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE33,2007,3845.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE33,2008,3845.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE33,2009,3845.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE33,2010,3855.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE34,2000,4438.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE34,2001,4438.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE34,2002,4438.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE34,2003,4438.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE34,2004,4438.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE34,2005,4438.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE34,2006,4438.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE34,2007,4438.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE34,2008,4438.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE34,2009,4438.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE34,2010,4430.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE35,2000,3656.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE35,2001,3656.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE35,2002,3656.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE35,2003,3656.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE35,2004,3656.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE35,2005,3656.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE35,2006,3656.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE35,2007,3656.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE35,2008,3656.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE35,2009,3656.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BE35,2010,3658.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BG31,2010,18639.9,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BG32,2010,14707.9,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BG33,2010,14315.9,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BG34,2010,19363.4,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BG41,2010,20098.5,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,BG42,2010,21865.9,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,CH01,2000,8282.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,CH01,2001,8282.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,CH01,2002,8282.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,CH01,2003,8282.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,CH01,2004,8281.9,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,CH01,2005,8282.0,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,CH01,2006,8282.1,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,CH01,2007,8282.1,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,CH01,2008,8282.1,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,CH01,2009,8282.1,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,CH01,2010,8282.1,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,CH02,2000,9780.8,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,CH02,2001,9780.8,
ESTAT:DEMO_R_D3AREA(1.0),25/08/20 23:00:00,A,KM2,L0008,CH02,2002,9780.8,
