,causes,caused,weight
25050,FR23,ITE1,1
25051,FR23,ITE2,0
25052,FR23,ITE3,1
25053,FR23,ITE4,0
25054,FR23,ITF1,0
25055,FR23,ITF2,0
25056,FR23,ITF3,0
25057,FR23,ITF4,0
25058,FR23,ITF5,0
25059,FR23,ITF6,0
25060,FR23,ITG1,0
25061,FR23,ITG2,0
25062,FR23,LT00,0
25063,FR23,LU00,0
25064,FR23,LV00,0
25065,FR23,MT00,0
25066,FR23,NL11,1
25067,FR23,NL12,0
25068,FR23,NL13,0
25069,FR23,NL21,0
25070,FR23,NL22,0
25071,FR23,NL23,0
25072,FR23,NL31,0
25073,FR23,NL32,0
25074,FR23,NL33,0
25075,FR23,NL34,0
25076,FR23,NL41,0
25077,FR23,NL42,0
25078,FR23,PL11,0
25079,FR23,PL12,1
25080,FR23,PL21,0
25081,FR23,PL22,0
25082,FR23,PL31,0
25083,FR23,PL32,0
25084,FR23,PL33,0
25085,FR23,PL34,1
25086,FR23,PL41,0
25087,FR23,PL42,0
25088,FR23,PL43,1
25089,FR23,PL51,1
25090,FR23,PL52,0
25091,FR23,PL61,0
25092,FR23,PL62,0
25093,FR23,PL63,0
25094,FR23,PT11,0
25095,FR23,PT15,0
25096,FR23,PT16,0
25097,FR23,PT17,0
25098,FR23,PT18,0
25099,FR23,SE11,0
25100,FR23,SE12,0
25101,FR23,SE21,0
25102,FR23,SE22,0
25103,FR23,SE23,0
25104,FR23,SE31,0
25105,FR23,SE32,0
25106,FR23,SE33,0
25107,FR23,SI00,0
25108,FR23,SK01,0
25109,FR23,SK02,0
25110,FR23,SK03,0
25111,FR23,SK04,0
25112,FR23,UKC1,0
25113,FR23,UKC2,1
25114,FR23,UKD1,0
25115,FR23,UKD2,0
25116,FR23,UKD3,0
25117,FR23,UKD4,1
25118,FR23,UKD5,0
25119,FR23,UKE1,1
25120,FR23,UKE2,1
25121,FR23,UKE3,0
25122,FR23,UKE4,0
25123,FR23,UKF1,1
25124,FR23,UKF2,0
25125,FR23,UKF3,0
25126,FR23,UKG1,0
25127,FR23,UKG2,0
25128,FR23,UKG3,0
25129,FR23,UKH1,0
25130,FR23,UKH2,0
25131,FR23,UKH3,0
25132,FR23,UKI1,0
25133,FR23,UKI2,1
25134,FR23,UKJ1,0
25135,FR23,UKJ2,0
25136,FR23,UKJ3,0
25137,FR23,UKJ4,0
25138,FR23,UKK1,0
25139,FR23,UKK2,0
25140,FR23,UKK3,0
25141,FR23,UKK4,0
25142,FR23,UKL1,0
25143,FR23,UKL2,0
25144,FR23,UKM2,0
25145,FR23,UKM3,0
25146,FR23,UKM5,0
25147,FR23,UKM6,0
25148,FR23,UKN0,0
25149,FR24,AT11,0
25150,FR24,AT12,0
25151,FR24,AT13,1
25152,FR24,AT21,0
25153,FR24,AT22,0
25154,FR24,AT31,0
25155,FR24,AT32,0
25156,FR24,AT33,0
25157,FR24,AT34,0
25158,FR24,BE10,0
25159,FR24,BE21,0
25160,FR24,BE22,1
25161,FR24,BE23,0
25162,FR24,BE24,0
25163,FR24,BE25,0
25164,FR24,BE31,0
25165,FR24,BE32,0
25166,FR24,BE33,0
25167,FR24,BE34,0
25168,FR24,BE35,0
25169,FR24,CZ01,0
25170,FR24,CZ02,0
25171,FR24,CZ03,1
25172,FR24,CZ04,1
25173,FR24,CZ05,0
25174,FR24,CZ06,0
25175,FR24,CZ07,0
25176,FR24,CZ08,0
25177,FR24,DE11,0
25178,FR24,DE12,0
25179,FR24,DE13,0
25180,FR24,DE14,0
25181,FR24,DE21,0
25182,FR24,DE22,0
25183,FR24,DE23,0
25184,FR24,DE24,0
25185,FR24,DE25,0
25186,FR24,DE26,0
25187,FR24,DE27,0
25188,FR24,DE30,0
25189,FR24,DE41,0
25190,FR24,DE42,0
25191,FR24,DE50,0
25192,FR24,DE60,0
25193,FR24,DE71,0
25194,FR24,DE72,0
25195,FR24,DE73,0
25196,FR24,DE80,0
25197,FR24,DE91,0
25198,FR24,DE92,0
25199,FR24,DE93,0
25200,FR24,DE94,0
25201,FR24,DEA1,0
25202,FR24,DEA2,0
25203,FR24,DEA3,0
25204,FR24,DEA4,0
25205,FR24,DEA5,0
25206,FR24,DEB1,0
25207,FR24,DEB2,0
25208,FR24,DEB3,0
25209,FR24,DEC0,0
25210,FR24,DED1,0
25211,FR24,DED2,0
25212,FR24,DED3,0
25213,FR24,DEE1,0
25214,FR24,DEE2,0
25215,FR24,DEE3,0
25216,FR24,DEF0,0
25217,FR24,DEG0,0
25218,FR24,DK01,0
25219,FR24,DK02,0
25220,FR24,DK03,0
25221,FR24,EE00,0
25222,FR24,ES11,0
25223,FR24,ES12,1
25224,FR24,ES13,0
25225,FR24,ES21,0
25226,FR24,ES22,0
25227,FR24,ES23,0
25228,FR24,ES24,0
25229,FR24,ES30,0
25230,FR24,ES41,0
25231,FR24,ES42,0
25232,FR24,ES43,0
25233,FR24,ES51,0
25234,FR24,ES52,0
25235,FR24,ES53,0
25236,FR24,ES61,0
25237,FR24,ES62,0
25238,FR24,ES63,0
25239,FR24,ES64,0
25240,FR24,ES70,0
25241,FR24,FI13,0
25242,FR24,FI18,0
25243,FR24,FI19,0
25244,FR24,FI1A,0
25245,FR24,FI20,0
25246,FR24,FR10,0
25247,FR24,FR21,0
25248,FR24,FR22,1
25249,FR24,FR23,0
25250,FR24,FR24,0
25251,FR24,FR25,0
25252,FR24,FR26,0
25253,FR24,FR30,0
25254,FR24,FR41,0
25255,FR24,FR42,0
25256,FR24,FR43,0
25257,FR24,FR51,0
25258,FR24,FR52,0
25259,FR24,FR53,0
25260,FR24,FR61,0
25261,FR24,FR62,0
25262,FR24,FR63,0
25263,FR24,FR71,0
25264,FR24,FR72,0
25265,FR24,FR81,0
25266,FR24,FR82,0
25267,FR24,FR83,0
25268,FR24,GR11,0
25269,FR24,GR12,0
25270,FR24,GR13,0
25271,FR24,GR14,0
25272,FR24,GR21,0
25273,FR24,GR22,0
25274,FR24,GR23,0
25275,FR24,GR24,0
25276,FR24,GR25,0
25277,FR24,GR30,0
25278,FR24,GR41,0
25279,FR24,GR42,0
25280,FR24,GR43,0
25281,FR24,HU10,0
25282,FR24,HU21,0
25283,FR24,HU22,0
25284,FR24,HU23,0
25285,FR24,HU31,0
25286,FR24,HU32,0
25287,FR24,HU33,0
25288,FR24,IE01,0
25289,FR24,IE02,0
25290,FR24,ITC1,0
25291,FR24,ITC2,1
25292,FR24,ITC3,0
25293,FR24,ITC4,0
25294,FR24,ITD1,0
25295,FR24,ITD2,0
25296,FR24,ITD3,0
25297,FR24,ITD4,0
25298,FR24,ITD5,0
25299,FR24,ITE1,0
25300,FR24,ITE2,0
25301,FR24,ITE3,0
25302,FR24,ITE4,0
25303,FR24,ITF1,0
25304,FR24,ITF2,0
25305,FR24,ITF3,0
25306,FR24,ITF4,0
25307,FR24,ITF5,0
25308,FR24,ITF6,0
25309,FR24,ITG1,0
25310,FR24,ITG2,0
25311,FR24,LT00,1
25312,FR24,LU00,0
25313,FR24,LV00,0
25314,FR24,MT00,0
25315,FR24,NL11,0
25316,FR24,NL12,0
25317,FR24,NL13,0
25318,FR24,NL21,0
25319,FR24,NL22,0
25320,FR24,NL23,0
25321,FR24,NL31,0
25322,FR24,NL32,0
25323,FR24,NL33,0
25324,FR24,NL34,0
25325,FR24,NL41,0
25326,FR24,NL42,0
25327,FR24,PL11,0
25328,FR24,PL12,0
25329,FR24,PL21,0
25330,FR24,PL22,0
25331,FR24,PL31,0
25332,FR24,PL32,0
25333,FR24,PL33,0
25334,FR24,PL34,0
25335,FR24,PL41,0
25336,FR24,PL42,0
25337,FR24,PL43,0
25338,FR24,PL51,0
25339,FR24,PL52,0
25340,FR24,PL61,0
25341,FR24,PL62,0
25342,FR24,PL63,0
25343,FR24,PT11,0
25344,FR24,PT15,0
25345,FR24,PT16,0
25346,FR24,PT17,0
25347,FR24,PT18,0
25348,FR24,SE11,0
25349,FR24,SE12,0
25350,FR24,SE21,0
25351,FR24,SE22,0
25352,FR24,SE23,0
25353,FR24,SE31,0
25354,FR24,SE32,0
25355,FR24,SE33,0
25356,FR24,SI00,0
25357,FR24,SK01,0
25358,FR24,SK02,0
25359,FR24,SK03,0
25360,FR24,SK04,0
25361,FR24,UKC1,1
25362,FR24,UKC2,0
25363,FR24,UKD1,0
25364,FR24,UKD2,0
25365,FR24,UKD3,0
25366,FR24,UKD4,0
25367,FR24,UKD5,0
25368,FR24,UKE1,0
25369,FR24,UKE2,0
25370,FR24,UKE3,0
25371,FR24,UKE4,0
25372,FR24,UKF1,0
25373,FR24,UKF2,0
25374,FR24,UKF3,0
25375,FR24,UKG1,0
25376,FR24,UKG2,0
25377,FR24,UKG3,0
25378,FR24,UKH1,0
25379,FR24,UKH2,0
25380,FR24,UKH3,0
25381,FR24,UKI1,0
25382,FR24,UKI2,0
25383,FR24,UKJ1,0
25384,FR24,UKJ2,0
25385,FR24,UKJ3,0
25386,FR24,UKJ4,0
25387,FR24,UKK1,0
25388,FR24,UKK2,0
25389,FR24,UKK3,0
25390,FR24,UKK4,0
25391,FR24,UKL1,0
25392,FR24,UKL2,0
25393,FR24,UKM2,0
25394,FR24,UKM3,0
25395,FR24,UKM5,0
25396,FR24,UKM6,0
25397,FR24,UKN0,0
25398,FR25,AT11,0
25399,FR25,AT12,0
25400,FR25,AT13,0
25401,FR25,AT21,0
25402,FR25,AT22,0
25403,FR25,AT31,0
25404,FR25,AT32,0
25405,FR25,AT33,0
25406,FR25,AT34,0
25407,FR25,BE10,0
25408,FR25,BE21,0
25409,FR25,BE22,0
25410,FR25,BE23,0
25411,FR25,BE24,0
25412,FR25,BE25,0
25413,FR25,BE31,0
25414,FR25,BE32,0
25415,FR25,BE33,0
25416,FR25,BE34,0
25417,FR25,BE35,0
25418,FR25,CZ01,0
25419,FR25,CZ02,0
25420,FR25,CZ03,0
25421,FR25,CZ04,0
25422,FR25,CZ05,0
25423,FR25,CZ06,0
25424,FR25,CZ07,0
25425,FR25,CZ08,0
25426,FR25,DE11,0
25427,FR25,DE12,0
25428,FR25,DE13,0
25429,FR25,DE14,0
25430,FR25,DE21,0
25431,FR25,DE22,0
25432,FR25,DE23,0
25433,FR25,DE24,0
25434,FR25,DE25,0
25435,FR25,DE26,0
25436,FR25,DE27,0
25437,FR25,DE30,0
25438,FR25,DE41,0
25439,FR25,DE42,0
25440,FR25,DE50,0
25441,FR25,DE60,0
25442,FR25,DE71,0
25443,FR25,DE72,0
25444,FR25,DE73,0
25445,FR25,DE80,0
25446,FR25,DE91,1
25447,FR25,DE92,0
25448,FR25,DE93,0
25449,FR25,DE94,0
25450,FR25,DEA1,0
25451,FR25,DEA2,0
25452,FR25,DEA3,0
25453,FR25,DEA4,0
25454,FR25,DEA5,0
25455,FR25,DEB1,0
25456,FR25,DEB2,0
25457,FR25,DEB3,0
25458,FR25,DEC0,1
25459,FR25,DED1,0
25460,FR25,DED2,0
25461,FR25,DED3,0
25462,FR25,DEE1,0
25463,FR25,DEE2,0
25464,FR25,DEE3,0
25465,FR25,DEF0,0
25466,FR25,DEG0,0
25467,FR25,DK01,0
25468,FR25,DK02,1
25469,FR25,DK03,0
25470,FR25,EE00,0
25471,FR25,ES11,0
25472,FR25,ES12,0
25473,FR25,ES13,1
25474,FR25,ES21,0
25475,FR25,ES22,0
25476,FR25,ES23,0
25477,FR25,ES24,0
25478,FR25,ES30,0
25479,FR25,ES41,0
25480,FR25,ES42,0
25481,FR25,ES43,0
25482,FR25,ES51,0
25483,FR25,ES52,0
25484,FR25,ES53,0
25485,FR25,ES61,0
25486,FR25,ES62,1
25487,FR25,ES63,0
25488,FR25,ES64,0
25489,FR25,ES70,0
25490,FR25,FI13,0
25491,FR25,FI18,0
25492,FR25,FI19,0
25493,FR25,FI1A,0
25494,FR25,FI20,0
25495,FR25,FR10,0
25496,FR25,FR21,0
25497,FR25,FR22,1
25498,FR25,FR23,1
25499,FR25,FR24,0
25500,FR25,FR25,0
25501,FR25,FR26,0
25502,FR25,FR30,0
25503,FR25,FR41,0
25504,FR25,FR42,0
25505,FR25,FR43,0
25506,FR25,FR51,0
25507,FR25,FR52,0
25508,FR25,FR53,0
25509,FR25,FR61,1
25510,FR25,FR62,0
25511,FR25,FR63,0
25512,FR25,FR71,0
25513,FR25,FR72,0
25514,FR25,FR81,0
25515,FR25,FR82,0
25516,FR25,FR83,0
25517,FR25,GR11,0
25518,FR25,GR12,0
25519,FR25,GR13,0
25520,FR25,GR14,0
25521,FR25,GR21,0
25522,FR25,GR22,0
25523,FR25,GR23,0
25524,FR25,GR24,0
25525,FR25,GR25,0
25526,FR25,GR30,0
25527,FR25,GR41,0
25528,FR25,GR42,0
25529,FR25,GR43,0
25530,FR25,HU10,0
25531,FR25,HU21,0
25532,FR25,HU22,0
25533,FR25,HU23,0
25534,FR25,HU31,0
25535,FR25,HU32,0
25536,FR25,HU33,0
25537,FR25,IE01,0
25538,FR25,IE02,0
25539,FR25,ITC1,0
25540,FR25,ITC2,1
25541,FR25,ITC3,0
25542,FR25,ITC4,0
25543,FR25,ITD1,0
25544,FR25,ITD2,0
25545,FR25,ITD3,0
25546,FR25,ITD4,0
25547,FR25,ITD5,0
25548,FR25,ITE1,1
25549,FR25,ITE2,0
25550,FR25,ITE3,0
25551,FR25,ITE4,0
25552,FR25,ITF1,0
25553,FR25,ITF2,0
25554,FR25,ITF3,1
25555,FR25,ITF4,0
25556,FR25,ITF5,0
25557,FR25,ITF6,0
25558,FR25,ITG1,0
25559,FR25,ITG2,0
25560,FR25,LT00,0
25561,FR25,LU00,0
25562,FR25,LV00,0
25563,FR25,MT00,0
25564,FR25,NL11,0
25565,FR25,NL12,0
25566,FR25,NL13,0
25567,FR25,NL21,0
25568,FR25,NL22,0
25569,FR25,NL23,0
25570,FR25,NL31,0
25571,FR25,NL32,0
25572,FR25,NL33,0
25573,FR25,NL34,0
25574,FR25,NL41,0
25575,FR25,NL42,1
25576,FR25,PL11,0
25577,FR25,PL12,0
25578,FR25,PL21,0
25579,FR25,PL22,0
25580,FR25,PL31,0
25581,FR25,PL32,0
25582,FR25,PL33,0
25583,FR25,PL34,0
25584,FR25,PL41,0
25585,FR25,PL42,0
25586,FR25,PL43,0
25587,FR25,PL51,1
25588,FR25,PL52,0
25589,FR25,PL61,0
25590,FR25,PL62,0
25591,FR25,PL63,0
25592,FR25,PT11,0
25593,FR25,PT15,0
25594,FR25,PT16,0
25595,FR25,PT17,0
25596,FR25,PT18,0
25597,FR25,SE11,0
25598,FR25,SE12,0
25599,FR25,SE21,0
25600,FR25,SE22,0
25601,FR25,SE23,0
25602,FR25,SE31,0
25603,FR25,SE32,0
25604,FR25,SE33,0
25605,FR25,SI00,0
25606,FR25,SK01,0
25607,FR25,SK02,0
25608,FR25,SK03,0
25609,FR25,SK04,0
25610,FR25,UKC1,0
25611,FR25,UKC2,0
25612,FR25,UKD1,0
25613,FR25,UKD2,0
25614,FR25,UKD3,0
25615,FR25,UKD4,0
25616,FR25,UKD5,0
25617,FR25,UKE1,0
25618,FR25,UKE2,0
25619,FR25,UKE3,0
25620,FR25,UKE4,0
25621,FR25,UKF1,0
25622,FR25,UKF2,0
25623,FR25,UKF3,0
25624,FR25,UKG1,0
25625,FR25,UKG2,0
25626,FR25,UKG3,1
25627,FR25,UKH1,0
25628,FR25,UKH2,0
25629,FR25,UKH3,0
25630,FR25,UKI1,0
25631,FR25,UKI2,0
25632,FR25,UKJ1,0
25633,FR25,UKJ2,0
25634,FR25,UKJ3,0
25635,FR25,UKJ4,0
25636,FR25,UKK1,0
25637,FR25,UKK2,0
25638,FR25,UKK3,0
25639,FR25,UKK4,0
25640,FR25,UKL1,0
25641,FR25,UKL2,0
25642,FR25,UKM2,0
25643,FR25,UKM3,0
25644,FR25,UKM5,0
25645,FR25,UKM6,0
25646,FR25,UKN0,0
25647,FR26,AT11,0
25648,FR26,AT12,0
25649,FR26,AT13,0
25650,FR26,AT21,0
25651,FR26,AT22,0
25652,FR26,AT31,0
25653,FR26,AT32,0
25654,FR26,AT33,0
25655,FR26,AT34,0
25656,FR26,BE10,0
25657,FR26,BE21,0
25658,FR26,BE22,0
25659,FR26,BE23,1
25660,FR26,BE24,0
25661,FR26,BE25,0
25662,FR26,BE31,0
25663,FR26,BE32,0
25664,FR26,BE33,0
25665,FR26,BE34,0
25666,FR26,BE35,0
25667,FR26,CZ01,0
25668,FR26,CZ02,0
25669,FR26,CZ03,0
25670,FR26,CZ04,0
25671,FR26,CZ05,0
25672,FR26,CZ06,0
25673,FR26,CZ07,0
25674,FR26,CZ08,0
25675,FR26,DE11,0
25676,FR26,DE12,0
25677,FR26,DE13,0
25678,FR26,DE14,0
25679,FR26,DE21,0
25680,FR26,DE22,0
25681,FR26,DE23,0
25682,FR26,DE24,0
25683,FR26,DE25,0
25684,FR26,DE26,0
25685,FR26,DE27,0
25686,FR26,DE30,0
25687,FR26,DE41,0
25688,FR26,DE42,0
25689,FR26,DE50,1
25690,FR26,DE60,0
25691,FR26,DE71,0
25692,FR26,DE72,0
25693,FR26,DE73,0
25694,FR26,DE80,0
25695,FR26,DE91,0
25696,FR26,DE92,0
25697,FR26,DE93,0
25698,FR26,DE94,0
25699,FR26,DEA1,0
25700,FR26,DEA2,0
25701,FR26,DEA3,0
25702,FR26,DEA4,1
25703,FR26,DEA5,0
25704,FR26,DEB1,0
25705,FR26,DEB2,0
25706,FR26,DEB3,0
25707,FR26,DEC0,0
25708,FR26,DED1,0
25709,FR26,DED2,0
25710,FR26,DED3,0
25711,FR26,DEE1,0
25712,FR26,DEE2,0
25713,FR26,DEE3,0
25714,FR26,DEF0,0
25715,FR26,DEG0,0
25716,FR26,DK01,0
25717,FR26,DK02,0
25718,FR26,DK03,0
25719,FR26,EE00,0
25720,FR26,ES11,0
25721,FR26,ES12,0
25722,FR26,ES13,0
25723,FR26,ES21,0
25724,FR26,ES22,0
25725,FR26,ES23,0
25726,FR26,ES24,0
25727,FR26,ES30,0
25728,FR26,ES41,0
25729,FR26,ES42,0
25730,FR26,ES43,1
25731,FR26,ES51,0
25732,FR26,ES52,0
25733,FR26,ES53,0
25734,FR26,ES61,0
25735,FR26,ES62,0
25736,FR26,ES63,0
25737,FR26,ES64,0
25738,FR26,ES70,0
25739,FR26,FI13,0
25740,FR26,FI18,0
25741,FR26,FI19,0
25742,FR26,FI1A,0
25743,FR26,FI20,0
25744,FR26,FR10,0
25745,FR26,FR21,0
25746,FR26,FR22,0
25747,FR26,FR23,0
25748,FR26,FR24,0
25749,FR26,FR25,0
25750,FR26,FR26,0
25751,FR26,FR30,0
25752,FR26,FR41,0
25753,FR26,FR42,0
25754,FR26,FR43,0
25755,FR26,FR51,0
25756,FR26,FR52,0
25757,FR26,FR53,0
25758,FR26,FR61,0
25759,FR26,FR62,0
25760,FR26,FR63,1
25761,FR26,FR71,0
25762,FR26,FR72,1
25763,FR26,FR81,0
25764,FR26,FR82,0
25765,FR26,FR83,0
25766,FR26,GR11,0
25767,FR26,GR12,0
25768,FR26,GR13,0
25769,FR26,GR14,0
25770,FR26,GR21,0
25771,FR26,GR22,0
25772,FR26,GR23,0
25773,FR26,GR24,0
25774,FR26,GR25,0
25775,FR26,GR30,0
25776,FR26,GR41,0
25777,FR26,GR42,0
25778,FR26,GR43,0
25779,FR26,HU10,0
25780,FR26,HU21,0
25781,FR26,HU22,0
25782,FR26,HU23,0
25783,FR26,HU31,0
25784,FR26,HU32,0
25785,FR26,HU33,0
25786,FR26,IE01,0
25787,FR26,IE02,0
25788,FR26,ITC1,0
25789,FR26,ITC2,1
25790,FR26,ITC3,0
25791,FR26,ITC4,0
25792,FR26,ITD1,0
25793,FR26,ITD2,0
25794,FR26,ITD3,0
25795,FR26,ITD4,0
25796,FR26,ITD5,0
25797,FR26,ITE1,1
25798,FR26,ITE2,0
25799,FR26,ITE3,0
25800,FR26,ITE4,0
25801,FR26,ITF1,0
25802,FR26,ITF2,1
25803,FR26,ITF3,0
25804,FR26,ITF4,0
25805,FR26,ITF5,0
25806,FR26,ITF6,0
25807,FR26,ITG1,0
25808,FR26,ITG2,0
25809,FR26,LT00,0
25810,FR26,LU00,0
25811,FR26,LV00,0
25812,FR26,MT00,0
25813,FR26,NL11,0
25814,FR26,NL12,0
25815,FR26,NL13,0
25816,FR26,NL21,0
25817,FR26,NL22,0
25818,FR26,NL23,0
25819,FR26,NL31,0
25820,FR26,NL32,0
25821,FR26,NL33,0
25822,FR26,NL34,0
25823,FR26,NL41,0
25824,FR26,NL42,0
25825,FR26,PL11,0
25826,FR26,PL12,0
25827,FR26,PL21,0
25828,FR26,PL22,0
25829,FR26,PL31,0
25830,FR26,PL32,0
25831,FR26,PL33,0
25832,FR26,PL34,0
25833,FR26,PL41,0
25834,FR26,PL42,0
25835,FR26,PL43,0
25836,FR26,PL51,0
25837,FR26,PL52,0
25838,FR26,PL61,0
25839,FR26,PL62,0
25840,FR26,PL63,0
25841,FR26,PT11,0
25842,FR26,PT15,0
25843,FR26,PT16,0
25844,FR26,PT17,0
25845,FR26,PT18,0
25846,FR26,SE11,0
25847,FR26,SE12,0
25848,FR26,SE21,0
25849,FR26,SE22,0
25850,FR26,SE23,0
25851,FR26,SE31,0
25852,FR26,SE32,0
25853,FR26,SE33,0
25854,FR26,SI00,0
25855,FR26,SK01,0
25856,FR26,SK02,0
25857,FR26,SK03,0
25858,FR26,SK04,0
25859,FR26,UKC1,0
25860,FR26,UKC2,0
25861,FR26,UKD1,0
25862,FR26,UKD2,0
25863,FR26,UKD3,0
25864,FR26,UKD4,0
25865,FR26,UKD5,0
25866,FR26,UKE1,0
25867,FR26,UKE2,0
25868,FR26,UKE3,0
25869,FR26,UKE4,0
25870,FR26,UKF1,0
25871,FR26,UKF2,0
25872,FR26,UKF3,0
25873,FR26,UKG1,0
25874,FR26,UKG2,0
25875,FR26,UKG3,0
25876,FR26,UKH1,0
25877,FR26,UKH2,0
25878,FR26,UKH3,0
25879,FR26,UKI1,0
25880,FR26,UKI2,0
25881,FR26,UKJ1,0
25882,FR26,UKJ2,0
25883,FR26,UKJ3,0
25884,FR26,UKJ4,0
25885,FR26,UKK1,0
25886,FR26,UKK2,0
25887,FR26,UKK3,0
25888,FR26,UKK4,0
25889,FR26,UKL1,0
25890,FR26,UKL2,0
25891,FR26,UKM2,0
25892,FR26,UKM3,0
25893,FR26,UKM5,0
25894,FR26,UKM6,0
25895,FR26,UKN0,0
25896,FR30,AT11,0
25897,FR30,AT12,0
25898,FR30,AT13,1
25899,FR30,AT21,0
25900,FR30,AT22,0
25901,FR30,AT31,0
25902,FR30,AT32,0
25903,FR30,AT33,0
25904,FR30,AT34,0
25905,FR30,BE10,0
25906,FR30,BE21,0
25907,FR30,BE22,0
25908,FR30,BE23,0
25909,FR30,BE24,1
25910,FR30,BE25,0
25911,FR30,BE31,0
25912,FR30,BE32,0
25913,FR30,BE33,0
25914,FR30,BE34,0
25915,FR30,BE35,0
25916,FR30,CZ01,0
25917,FR30,CZ02,0
25918,FR30,CZ03,0
25919,FR30,CZ04,0
25920,FR30,CZ05,0
25921,FR30,CZ06,0
25922,FR30,CZ07,0
25923,FR30,CZ08,0
25924,FR30,DE11,0
25925,FR30,DE12,0
25926,FR30,DE13,0
25927,FR30,DE14,0
25928,FR30,DE21,0
25929,FR30,DE22,0
25930,FR30,DE23,0
25931,FR30,DE24,0
25932,FR30,DE25,0
25933,FR30,DE26,0
25934,FR30,DE27,0
25935,FR30,DE30,0
25936,FR30,DE41,0
25937,FR30,DE42,0
25938,FR30,DE50,0
25939,FR30,DE60,0
25940,FR30,DE71,1
25941,FR30,DE72,0
25942,FR30,DE73,0
25943,FR30,DE80,0
25944,FR30,DE91,0
25945,FR30,DE92,0
25946,FR30,DE93,0
25947,FR30,DE94,0
25948,FR30,DEA1,0
25949,FR30,DEA2,0
25950,FR30,DEA3,0
25951,FR30,DEA4,0
25952,FR30,DEA5,0
25953,FR30,DEB1,0
25954,FR30,DEB2,0
25955,FR30,DEB3,0
25956,FR30,DEC0,0
25957,FR30,DED1,0
25958,FR30,DED2,0
25959,FR30,DED3,0
25960,FR30,DEE1,0
25961,FR30,DEE2,0
25962,FR30,DEE3,0
25963,FR30,DEF0,0
25964,FR30,DEG0,0
25965,FR30,DK01,1
25966,FR30,DK02,0
25967,FR30,DK03,0
25968,FR30,EE00,0
25969,FR30,ES11,0
25970,FR30,ES12,0
25971,FR30,ES13,0
25972,FR30,ES21,0
25973,FR30,ES22,0
25974,FR30,ES23,0
25975,FR30,ES24,0
25976,FR30,ES30,0
25977,FR30,ES41,0
25978,FR30,ES42,0
25979,FR30,ES43,0
25980,FR30,ES51,0
25981,FR30,ES52,0
25982,FR30,ES53,1
25983,FR30,ES61,0
25984,FR30,ES62,0
25985,FR30,ES63,0
25986,FR30,ES64,0
25987,FR30,ES70,0
25988,FR30,FI13,1
25989,FR30,FI18,0
25990,FR30,FI19,0
25991,FR30,FI1A,0
25992,FR30,FI20,0
25993,FR30,FR10,0
25994,FR30,FR21,0
25995,FR30,FR22,0
25996,FR30,FR23,0
25997,FR30,FR24,0
25998,FR30,FR25,0
25999,FR30,FR26,0
26000,FR30,FR30,0
26001,FR30,FR41,0
26002,FR30,FR42,0
26003,FR30,FR43,0
26004,FR30,FR51,0
26005,FR30,FR52,1
26006,FR30,FR53,0
26007,FR30,FR61,1
26008,FR30,FR62,0
26009,FR30,FR63,0
26010,FR30,FR71,0
26011,FR30,FR72,0
26012,FR30,FR81,0
26013,FR30,FR82,0
26014,FR30,FR83,0
26015,FR30,GR11,0
26016,FR30,GR12,0
26017,FR30,GR13,0
26018,FR30,GR14,0
26019,FR30,GR21,0
26020,FR30,GR22,0
26021,FR30,GR23,0
26022,FR30,GR24,0
26023,FR30,GR25,0
26024,FR30,GR30,0
26025,FR30,GR41,0
26026,FR30,GR42,0
26027,FR30,GR43,0
26028,FR30,HU10,0
26029,FR30,HU21,0
26030,FR30,HU22,0
26031,FR30,HU23,0
26032,FR30,HU31,0
26033,FR30,HU32,0
26034,FR30,HU33,0
26035,FR30,IE01,0
26036,FR30,IE02,0
26037,FR30,ITC1,0
26038,FR30,ITC2,0
26039,FR30,ITC3,0
26040,FR30,ITC4,0
26041,FR30,ITD1,0
26042,FR30,ITD2,0
26043,FR30,ITD3,0
26044,FR30,ITD4,0
26045,FR30,ITD5,0
26046,FR30,ITE1,0
26047,FR30,ITE2,0
26048,FR30,ITE3,0
26049,FR30,ITE4,1
26050,FR30,ITF1,0
26051,FR30,ITF2,0
26052,FR30,ITF3,0
26053,FR30,ITF4,0
26054,FR30,ITF5,0
26055,FR30,ITF6,0
26056,FR30,ITG1,0
26057,FR30,ITG2,0
26058,FR30,LT00,0
26059,FR30,LU00,0
26060,FR30,LV00,0
26061,FR30,MT00,0
26062,FR30,NL11,0
26063,FR30,NL12,0
26064,FR30,NL13,0
26065,FR30,NL21,0
26066,FR30,NL22,0
26067,FR30,NL23,0
26068,FR30,NL31,0
26069,FR30,NL32,0
26070,FR30,NL33,0
26071,FR30,NL34,0
26072,FR30,NL41,0
26073,FR30,NL42,0
26074,FR30,PL11,0
26075,FR30,PL12,0
26076,FR30,PL21,0
26077,FR30,PL22,0
26078,FR30,PL31,0
26079,FR30,PL32,0
26080,FR30,PL33,0
26081,FR30,PL34,0
26082,FR30,PL41,0
26083,FR30,PL42,0
26084,FR30,PL43,0
26085,FR30,PL51,0
26086,FR30,PL52,0
26087,FR30,PL61,0
26088,FR30,PL62,0
26089,FR30,PL63,0
26090,FR30,PT11,0
26091,FR30,PT15,0
26092,FR30,PT16,0
26093,FR30,PT17,0
26094,FR30,PT18,0
26095,FR30,SE11,0
26096,FR30,SE12,0
26097,FR30,SE21,0
26098,FR30,SE22,0
