DATAFLOW,LAST UPDATE,freq,isced11,sex,age,unit,geo,TIME_PERIOD,OBS_VALUE,OBS_FLAG
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SE32,2004,7.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SE32,2005,8.2,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SE32,2006,7.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SE32,2007,6.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SE32,2008,7.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SE32,2009,8.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SE32,2010,10.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2000,9.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2001,6.0,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2002,5.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2003,6.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2004,7.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2005,8.7,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2006,8.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2007,6.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2008,6.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2009,8.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SE33,2010,9.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI01,2001,6.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI01,2002,6.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI01,2003,7.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI01,2004,7.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI01,2005,7.6,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI01,2006,7.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI01,2007,5.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI01,2008,5.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI01,2009,6.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI02,2001,4.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI02,2002,5.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI02,2003,4.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI02,2004,4.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI02,2005,5.2,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI02,2006,4.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI02,2007,3.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI02,2008,3.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI02,2009,4.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI03,2010,7.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SI04,2010,6.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2000,7.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2001,7.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2002,8.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2003,6.9,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2004,9.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2005,5.3,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2006,4.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2007,4.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2008,3.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2009,4.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK01,2010,6.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK02,2000,17.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK02,2001,18.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK02,2002,17.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK02,2003,15.6,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK02,2004,14.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK02,2005,12.5,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK02,2006,9.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK02,2007,7.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK02,2008,6.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK02,2009,9.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK02,2010,12.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK03,2000,21.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK03,2001,21.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK03,2002,21.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK03,2003,20.4,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK03,2004,22.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK03,2005,19.6,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK03,2006,16.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK03,2007,15.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK03,2008,13.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK03,2009,14.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK03,2010,16.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK04,2000,24.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK04,2001,24.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK04,2002,22.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK04,2003,20.8,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK04,2004,25.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK04,2005,23.1,b
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK04,2006,19.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK04,2007,14.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK04,2008,13.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK04,2009,15.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,SK04,2010,18.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR10,2006,10.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR10,2007,9.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR10,2008,10.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR10,2009,15.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR10,2010,13.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR21,2006,6.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR21,2007,6.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR21,2008,9.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR21,2009,11.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR21,2010,8.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR22,2006,4.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR22,2007,4.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR22,2008,6.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR22,2009,7.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR22,2010,6.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR31,2006,10.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR31,2007,9.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR31,2008,10.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR31,2009,15.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR31,2010,14.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR32,2006,5.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR32,2007,8.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR32,2008,9.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR32,2009,12.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR32,2010,10.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR33,2006,6.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR33,2007,5.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR33,2008,7.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR33,2009,9.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR33,2010,6.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR41,2006,7.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR41,2007,7.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR41,2008,9.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR41,2009,12.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR41,2010,9.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR42,2006,10.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR42,2007,10.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR42,2008,9.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR42,2009,12.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR42,2010,11.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR51,2006,11.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR51,2007,10.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR51,2008,10.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR51,2009,12.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR51,2010,10.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR52,2006,9.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR52,2007,8.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR52,2008,9.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR52,2009,8.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR52,2010,7.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR61,2006,6.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR61,2007,6.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR61,2008,8.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR61,2009,10.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR61,2010,9.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR62,2006,14.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR62,2007,13.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR62,2008,14.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR62,2009,19.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR62,2010,14.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR63,2006,9.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR63,2007,9.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR63,2008,14.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR63,2009,14.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR63,2010,11.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR71,2006,9.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR71,2007,7.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR71,2008,8.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR71,2009,14.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR71,2010,9.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR72,2006,9.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR72,2007,9.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR72,2008,10.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR72,2009,11.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR72,2010,12.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR81,2006,4.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR81,2007,7.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR81,2008,5.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR81,2009,6.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR81,2010,10.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR82,2006,3.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR82,2007,3.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR82,2008,4.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR82,2009,8.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR82,2010,7.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR83,2006,5.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR83,2007,7.1,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR83,2008,6.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR83,2009,6.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR83,2010,6.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR90,2006,4.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR90,2007,4.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR90,2008,4.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR90,2009,4.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TR90,2010,4.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRA1,2006,3.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRA1,2007,4.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRA1,2008,5.2,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRA1,2009,6.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRA1,2010,5.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRA2,2006,3.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRA2,2007,4.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRA2,2008,4.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRA2,2009,7.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRA2,2010,8.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRB1,2006,10.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRB1,2007,10.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRB1,2008,12.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRB1,2009,14.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRB1,2010,10.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRB2,2006,6.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRB2,2007,11.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRB2,2008,12.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRB2,2009,14.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRB2,2010,15.5,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRC1,2006,12.6,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRC1,2007,16.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRC1,2008,15.0,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRC1,2009,14.3,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRC1,2010,11.4,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRC2,2006,10.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRC2,2007,12.9,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRC2,2008,12.8,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRC2,2009,16.7,
ESTAT:LFST_R_LFU3RT(1.0),27/04/23 11:00:00,A,TOTAL,T,Y_GE15,PC,TRC2,2010,11.1,
