,index,Region,RegionCode,RegionName,SectorCode,SectorName,sp60,sp61,Nuts0,Nuts1,trophic_depth_2000,trophic_depth_2001,trophic_depth_2002,trophic_depth_2003,trophic_depth_2004,trophic_depth_2005,trophic_depth_2006,trophic_depth_2007,trophic_depth_2008,trophic_depth_2009,trophic_depth_2010
GR11_ss5,1670,R120,GR11,Anatoliki_Makedonia_Thraki,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,264.9807345,340.8824722,GR,GR1,5.0194420437466345,5.112265993784071,4.056192035180393,4.852087802717534,5.1316375407513135,5.440082238091877,5.271040388177207,5.373941490305569,5.64380003429234,5.841668179073764,5.7052139362461
GR11_ss6,1671,R120,GR11,Anatoliki_Makedonia_Thraki,ss6,Electrical_and_optical_equipment_and_Transport_equipment,10.5958258,2.423192893,GR,GR1,3.7068494975200212,3.9409980820955552,2.6037190622809985,4.0627276648178725,4.068989390565498,4.291615525529668,4.397738061727199,4.416363927831682,4.5986429272131,4.559627663941662,4.57144096541201
GR11_ss8,1672,R120,GR11,Anatoliki_Makedonia_Thraki,ss8,Other_manufacturing,119.7864237,69.83597005,GR,GR1,4.5979799142130675,4.683032020396028,3.663721985740861,4.580736566536442,4.7017582364012105,4.974228857377918,4.978477100718466,5.010048223953278,5.0852319400879376,5.055486307069167,5.011428834931138
GR11_ss9,1673,R120,GR11,Anatoliki_Makedonia_Thraki,ss9,Construction,121.9169644,239.9671125,GR,GR1,4.937126261748864,5.04072258328172,2.0261212994459985,4.83578243909033,4.959743183424644,5.224972826452647,5.234482824990053,5.296330137417187,5.3969059139072835,4.992223796397254,4.912524261419699
GR11_ss10,1674,R120,GR11,Anatoliki_Makedonia_Thraki,ss10,Distribution,212.8114753,423.2197866,GR,GR1,3.9338163150074443,3.8322452244194687,3.6092529987776114,3.995267799988895,3.9227542186853506,4.109347390424014,3.8875716935753473,3.8299975810323623,3.85828130495499,3.7050451561357356,3.6889839864192915
GR11_ss11,1675,R120,GR11,Anatoliki_Makedonia_Thraki,ss11,Hotels_and_restaurant,54.54652291,302.9761818,GR,GR1,5.252415189243413,5.16678182493881,2.510138387921229,4.848396295650826,4.82173770381173,4.863513106869524,4.649079374624137,4.687284254305296,4.695676829385121,4.6054526893930126,4.661855811343704
GR11_ss12,1676,R120,GR11,Anatoliki_Makedonia_Thraki,ss12,Transport_storage_and_communication,101.8426574,132.7999955,GR,GR1,4.562793349748388,4.62954476038332,5.274921999428008,4.53145629404503,4.498373146492755,4.595589432010481,4.572402987321544,4.65320764309546,4.75880675393953,4.481029211157884,4.5235880396745705
GR11_ss13,1677,R120,GR11,Anatoliki_Makedonia_Thraki,ss13,Financial_intermediation,89.88305812,123.3737976,GR,GR1,3.4103348137848215,3.473653275424774,3.3781933851613504,3.2923341554009546,3.3076000124118075,3.4149936583996547,3.4125788924571294,3.249768774659807,3.4686535931363522,3.319505448053024,3.2969269105836636
GR11_ss14,1678,R120,GR11,Anatoliki_Makedonia_Thraki,ss14,Real_estate_renting_and_busine_activitie,43.64036808,553.6706333,GR,GR1,4.825635266916924,4.6687107202019975,4.125892543798859,4.291813041233965,4.295573615597489,4.618777299792427,4.375346660290903,4.365538033830798,4.528700148131531,4.19394305284853,4.149270752495554
GR11_ss15,1679,R120,GR11,Anatoliki_Makedonia_Thraki,ss15,Non-Market_Service,708.6345411,363.3626253,GR,GR1,3.4039386174164044,3.3772921595078937,2.141011602490991,3.1891641687190972,3.220214959623932,3.247833483377361,3.1994405411872093,3.2388718306132347,3.2308404236069728,3.2812570960720144,3.320069366382626
GR12_ss1,1680,R121,GR12,Kentriki_Makedonia,ss1,Agriculture,109.4088504,1536.168701,GR,GR1,5.821199978340708,5.585778020617782,4.650525888047316,5.233113024635296,5.270107987067903,5.476574197706454,5.4182486795763,5.523023242906558,5.662536923164897,5.293016697906139,5.213396246418928
GR12_ss2,1681,R121,GR12,Kentriki_Makedonia,ss2,Mining_quarrying_and_energy_supply,53.41015118,104.9917673,GR,GR1,4.151019290367792,4.030910591325135,3.540654151008847,3.6782534174165864,3.8701101988504796,3.9457989671869442,3.837459666050242,3.9253800079894017,3.9024294438711573,3.816582759775418,3.8748014310120107
GR12_ss3,1682,R121,GR12,Kentriki_Makedonia,ss3,Food_beverages_and_tobacco,520.5294466,545.5330445,GR,GR1,5.635728856670558,5.368148122963924,3.697089096376756,4.978600844402562,5.114073765280477,5.105295889824465,5.020793496449528,5.03946022473177,5.036408370859993,4.660079233987114,4.633513228520004
GR12_ss4,1683,R121,GR12,Kentriki_Makedonia,ss4,Textiles_and_leather_etc,473.4892984,352.7825717,GR,GR1,4.708395634990542,4.911701539044701,3.269811932808291,4.338929240008301,4.587361302693839,4.645308841113744,4.407514397173216,4.512438619081618,4.540292135719117,4.239035855193456,4.193404478197949
GR12_ss5,1684,R121,GR12,Kentriki_Makedonia,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,233.3364267,386.0502586,GR,GR1,5.395040119531976,5.350132024868578,4.270754143678851,5.118203988748581,5.081164733498676,5.222100166884906,4.9991873615178966,5.11501751704779,5.3223364024239554,5.31964964920701,5.212489173633765
GR12_ss6,1685,R121,GR12,Kentriki_Makedonia,ss6,Electrical_and_optical_equipment_and_Transport_equipment,184.0861545,53.306062,GR,GR1,4.701294965630663,4.574871330691133,2.879134904235281,4.158826840213207,4.399594205269766,4.314837097553243,4.414775193315244,4.46747702300459,4.6802622639676645,4.383187865783109,4.356782963885696
GR12_ss8,1686,R121,GR12,Kentriki_Makedonia,ss8,Other_manufacturing,792.0771489,590.1489142,GR,GR1,4.693875691560771,4.69133045820796,3.796658488939412,4.489843165544514,4.691221349890609,4.7410580349806715,4.8282493304749785,4.870673270541995,4.912172164068844,4.658296236147543,4.6089569099813215
GR12_ss9,1687,R121,GR12,Kentriki_Makedonia,ss9,Construction,214.702662,1029.085146,GR,GR1,5.29984593104209,5.243606995677764,2.0852152214278052,5.003247735888298,5.106164106937792,5.228057149503687,5.162959778340614,5.171099446142226,5.12026546431623,4.771946380212233,4.851518001893544
GR12_ss10,1688,R121,GR12,Kentriki_Makedonia,ss10,Distribution,948.3404705,1681.637399,GR,GR1,3.923411710813493,3.777244519182524,3.6743774716421362,3.915763948361499,3.9181172734477867,4.083936763274632,3.965362129756504,3.9636091211153404,3.94900617502021,3.48790021660735,3.313924887773761
GR12_ss11,1689,R121,GR12,Kentriki_Makedonia,ss11,Hotels_and_restaurant,233.0311399,1163.951057,GR,GR1,5.43225588343181,5.315268939492443,2.757943762870244,4.897641717906072,5.009113205674579,5.020264031635605,4.865188172154222,4.892832163310551,4.8336089990494475,4.466393191992935,4.3866901949746495
GR12_ss12,1690,R121,GR12,Kentriki_Makedonia,ss12,Transport_storage_and_communication,496.1961827,582.0343397,GR,GR1,4.5627718648153035,4.628800026016875,5.064600982169631,4.451155401939605,4.548375637293988,4.643471534815057,4.6345414991392415,4.685439284152983,4.761838262930418,4.251355817268998,4.14237421589682
GR12_ss13,1691,R121,GR12,Kentriki_Makedonia,ss13,Financial_intermediation,388.2207335,488.0297074,GR,GR1,3.490417206748676,3.4235295105782475,3.4802480097355843,3.2222956655995016,3.4104381979491256,3.268462611839258,3.25982021630178,3.2793866465483563,3.47827280296549,3.2517886931781654,3.1795730522575374
GR12_ss14,1692,R121,GR12,Kentriki_Makedonia,ss14,Real_estate_renting_and_busine_activitie,198.8067698,2154.639783,GR,GR1,4.973721834670826,4.486205435782654,3.9682710892358166,4.076610732319427,4.332645912810211,4.249100555415526,4.063230877530773,4.352804732774699,4.465669479371243,3.9306177231051147,3.814679434940527
GR12_ss15,1693,R121,GR12,Kentriki_Makedonia,ss15,Non-Market_Service,2451.07304,1389.63415,GR,GR1,3.4497399645549134,3.3942784108191937,2.2491481692772504,3.2792653021730187,3.306289966724452,3.332957680088887,3.282144261687987,3.327890990569896,3.3135964808619103,3.301109888343758,3.3146123202067193
GR13_ss1,1694,R122,GR13,Dytiki_Makedonia,ss1,Agriculture,23.23240627,256.7706661,GR,GR1,5.530269229277369,5.259764040798701,4.165579240999604,4.989962498049557,5.0660515999662845,5.346577059497778,5.24279221705685,5.42690595815856,5.547407635760288,5.435724598369145,5.358303702443797
GR13_ss2,1695,R122,GR13,Dytiki_Makedonia,ss2,Mining_quarrying_and_energy_supply,28.02275062,142.1853684,GR,GR1,4.900271187950027,4.663066086443755,4.169550736577463,4.82204344604739,3.649865806232515,4.750991584240099,4.6891036608557135,5.0689308761777605,4.9156426963094555,5.31499240363908,5.232969644408432
GR13_ss3,1696,R122,GR13,Dytiki_Makedonia,ss3,Food_beverages_and_tobacco,7.75158368,21.02964229,GR,GR1,5.8175050087849005,5.504427220253769,3.340146789734856,5.351701834098059,5.288931356898315,5.061465981667026,5.281603674081971,5.311585519520254,5.254841018706632,5.3496440823573135,5.272835194450884
GR13_ss4,1697,R122,GR13,Dytiki_Makedonia,ss4,Textiles_and_leather_etc,18.2144246,35.6961641,GR,GR1,5.084200179034593,5.209092361077119,3.1538890466440614,4.967051855646451,4.834020085907232,5.160848903628451,4.934813239940652,5.031038933420116,4.964404932237195,5.106054597896084,4.956496535128338
GR13_ss5,1698,R122,GR13,Dytiki_Makedonia,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,10.38062057,4.33253349,GR,GR1,4.817569055885797,5.191411982024036,4.797139944759747,5.1956088272428005,5.25970923187627,5.425491600504293,5.129403259719279,5.200356407803481,5.423239616608279,5.539149244248794,5.400412070414925
GR13_ss6,1699,R122,GR13,Dytiki_Makedonia,ss6,Electrical_and_optical_equipment_and_Transport_equipment,3.407702801,2.601197853,GR,GR1,4.26506819442359,3.860447980697934,2.8021548090840613,4.224064960126695,4.499878937519441,4.487732028018957,4.779537466444833,4.73455142734796,4.965136194174679,5.177571151380111,5.02672036007017
GR13_ss8,1700,R122,GR13,Dytiki_Makedonia,ss8,Other_manufacturing,42.98183859,82.5939214,GR,GR1,5.232267578365205,5.06785898557586,4.325511236033691,5.031703141321831,5.005556334535806,5.197062071426252,5.32546356551475,5.373304224803336,5.344572489355337,5.47949598116193,5.338057431214063
GR13_ss9,1701,R122,GR13,Dytiki_Makedonia,ss9,Construction,92.382928,161.754473,GR,GR1,5.024634588374473,4.756431307177392,3.595071152333426,4.725644238159263,4.593969632887797,5.195835635778674,5.287636217736304,5.289594204226098,5.204858041582978,5.0516571737574045,4.940920613199014
GR13_ss10,1702,R122,GR13,Dytiki_Makedonia,ss10,Distribution,89.87696997,281.14375,GR,GR1,4.283698829556574,4.019789278254209,3.9565166856040364,4.300889322536948,4.350086504206139,4.618084608074712,4.538429387202797,4.361456121649034,4.317740240567821,3.72601257583174,3.6397196508243352
GR13_ss11,1703,R122,GR13,Dytiki_Makedonia,ss11,Hotels_and_restaurant,25.47703502,223.2531928,GR,GR1,5.723399517548863,5.518172074230852,2.47830451003727,5.22909362091034,5.226719232539594,5.315113621418818,5.271194572271993,5.182102178026133,5.11816769146865,4.608570560018285,4.517889295583422
GR13_ss12,1704,R122,GR13,Dytiki_Makedonia,ss12,Transport_storage_and_communication,68.20633765,136.9302464,GR,GR1,4.558935399640006,4.658084680648031,5.459484447115635,4.59222844936284,4.705872108117648,4.968465309818371,5.022771184381769,5.016129998989776,5.086839958236999,4.512994965581758,4.429783199672424
GR13_ss13,1705,R122,GR13,Dytiki_Makedonia,ss13,Financial_intermediation,48.46406703,93.37504945,GR,GR1,3.622649768426384,3.469043118407062,3.590757151261914,3.221368721305072,3.5501897478081936,3.4090114458600738,3.522320462623245,3.466723122206116,3.58476258609077,3.557731255573613,3.457625089555031
GR13_ss14,1706,R122,GR13,Dytiki_Makedonia,ss14,Real_estate_renting_and_busine_activitie,19.66803971,373.1056513,GR,GR1,5.236412966222838,4.728076596177495,4.38970477015017,4.428213272674446,4.668784884952822,4.660708112971609,4.658211464940111,4.712316633364994,4.775148241920563,4.593112605309345,4.429299346893577
GR13_ss15,1707,R122,GR13,Dytiki_Makedonia,ss15,Non-Market_Service,430.8158937,257.733698,GR,GR1,3.521998492931033,3.4005409249562177,2.1079960467308734,3.5271262233407668,3.381188489364381,3.314370326727105,3.329316939842604,3.379964221669407,3.3515258526525304,3.2262571029292326,3.2392136245057825
GR14_ss1,1708,R123,GR14,Thessalia,ss1,Agriculture,43.96159973,645.0520354,GR,GR1,5.851739000613286,5.257748406604767,4.555827503247352,5.099200535299884,5.127871330620909,5.292783945066198,5.323938993801683,5.376885712298627,5.558049657677595,5.496157406819243,5.342010206458874
GR14_ss2,1709,R123,GR14,Thessalia,ss2,Mining_quarrying_and_energy_supply,12.03097026,42.70383745,GR,GR1,4.301378570639226,4.391257128202225,4.217630956995773,4.469517340654457,4.114346169845465,4.391510880563157,4.236577375443324,4.457670880526965,4.466928967504457,4.01045695049196,4.271038363803955
GR14_ss3,1710,R123,GR14,Thessalia,ss3,Food_beverages_and_tobacco,110.6502714,206.2730314,GR,GR1,5.890007243320481,5.578518434209011,3.764740722116378,5.3460380229108395,5.324192868782042,5.321862414482524,5.191115292093372,5.1441756532795,5.179303794837749,4.734353342577214,4.85787922541795
GR14_ss4,1711,R123,GR14,Thessalia,ss4,Textiles_and_leather_etc,78.64037616,105.5696169,GR,GR1,4.991927418707638,5.25892729144422,3.23709549118343,4.89668389381014,4.763685460315796,4.8749987334414895,4.711289359969339,4.7734137267134615,4.857318218648776,4.281232581152684,4.364094280153708
GR14_ss5,1712,R123,GR14,Thessalia,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,0.978691004,2.828122378,GR,GR1,5.221652316813348,5.067514426050481,2.9819695899999505,4.908476636054559,4.93725348816127,5.021022942285601,4.96936195133772,4.924764044930173,5.21461141185073,5.332864427981557,5.158841484423052
GR14_ss6,1713,R123,GR14,Thessalia,ss6,Electrical_and_optical_equipment_and_Transport_equipment,30.49568664,15.93324408,GR,GR1,4.437043087719414,4.540603596866852,2.9256239649350753,4.520604423983245,4.490401007271955,4.295972145354343,4.729812528892619,4.600799774383778,4.8697289915013675,4.228469575954489,4.325488593334985
GR14_ss8,1714,R123,GR14,Thessalia,ss8,Other_manufacturing,238.981054,317.1410867,GR,GR1,4.877943057178684,5.004508866358747,4.10227424948149,4.8811451477503365,4.901563807204157,5.00482274807441,5.221816386494986,5.215012813527522,5.30841818789849,4.860194925527672,4.930398717612183
GR14_ss9,1715,R123,GR14,Thessalia,ss9,Construction,85.56092518,389.2795796,GR,GR1,5.305019312014878,5.295601039221413,2.963939179999896,5.038284673789726,5.015433346152845,5.091628818400583,5.217221682568365,5.159701844297462,5.263934586306877,5.047050021781069,5.134702186138546
GR14_ss10,1716,R123,GR14,Thessalia,ss10,Distribution,302.651061,662.773757,GR,GR1,4.105627160269118,3.9867475605006697,3.9043216142330195,4.143659837386348,4.057931769294315,4.270868862856537,4.351735198509526,4.127067155833059,4.091800210876612,3.829228157807865,3.747312284358337
GR14_ss11,1717,R123,GR14,Thessalia,ss11,Hotels_and_restaurant,81.15105919,497.5157727,GR,GR1,5.656313154764945,5.515723570292651,3.2437052540349676,5.124233563769833,5.102419288810059,5.094650876627156,5.131837266953177,5.020937290676266,4.944365151190963,4.694748821507947,4.716019707252033
GR14_ss12,1718,R123,GR14,Thessalia,ss12,Transport_storage_and_communication,178.1635946,251.2580024,GR,GR1,4.525088168541527,4.676499865822525,5.228914520397968,4.558576748133834,4.518534071374172,4.699869644324752,4.9056868419778334,4.8158396986336935,4.874035278778247,4.588305162938551,4.545588800769993
GR14_ss13,1719,R123,GR14,Thessalia,ss13,Financial_intermediation,148.563499,192.313407,GR,GR1,3.4847488988301327,3.3512691469437184,3.687537357584654,3.467585794015907,3.5728553315455,3.4360963853358366,3.5020471524626506,3.4108107743003173,3.639021522033202,3.4771446241477943,3.3671758464349493
GR14_ss14,1720,R123,GR14,Thessalia,ss14,Real_estate_renting_and_busine_activitie,68.55671027,858.4004952,GR,GR1,5.143644462607754,4.664652594979485,4.3990728729606925,4.620489383231389,4.686668434551753,4.66331251134938,4.559328204402668,4.669733246069782,4.772396382867132,4.387401648410747,4.273213284022163
GR14_ss15,1721,R123,GR14,Thessalia,ss15,Non-Market_Service,863.1667407,604.1021143,GR,GR1,3.5158856197398105,3.4278515320563967,2.1754789010367355,3.3723039834996866,3.3209444035482765,3.349474481295629,3.3172373536066253,3.3465547456735263,3.3267344687261886,3.2715372404883176,3.3060530152268237
GR21_ss1,1722,R124,GR21,Ipeiros,ss1,Agriculture,29.41854722,279.4682985,GR,GR2,5.303437507404192,5.128470736831125,4.3173568735963475,4.681930715048049,4.455854049130057,4.640558849217717,4.544042547203183,4.594778212457916,4.6744740388539885,4.818772095239403,4.760344920975377
GR21_ss2,1723,R124,GR21,Ipeiros,ss2,Mining_quarrying_and_energy_supply,7.517100346,12.24897729,GR,GR2,3.574595774144981,3.572400599201826,3.9476088406990897,3.6697492243564964,3.2033175596538266,3.5565027950175665,3.5079574634203166,3.8408665067768415,3.7072493749480486,3.436152085529932,3.578358790607828
GR21_ss3,1724,R124,GR21,Ipeiros,ss3,Food_beverages_and_tobacco,103.468753,88.0880948,GR,GR2,5.455180590695804,5.197087287001278,3.4593694587020543,5.032916185236266,4.7893699681984865,4.816949903594637,4.539859391509439,4.661775790705715,4.676558231243536,4.362662107633372,4.428910322408891
GR21_ss4,1725,R124,GR21,Ipeiros,ss4,Textiles_and_leather_etc,27.23761917,16.7228487,GR,GR2,4.598842794209843,4.834277348876254,2.6079978726696798,4.434443666049021,4.154374334358924,4.226461279211479,3.9421840522426748,3.9752187635074376,3.986832946403755,3.9382348110317373,3.931490840612422
GR21_ss5,1726,R124,GR21,Ipeiros,ss5,Coke_refined_petroleum_nuclear_fuel_and_chemicals_etc,2.322730329,3.070829519,GR,GR2,5.117154352677344,4.927135430383376,3.568865291754645,5.011282590754517,4.65027416623346,4.901762621011287,3.5814856919425946,5.295598477251215,5.867252131999923,6.570661676501472,6.4122720082595395
GR21_ss6,1727,R124,GR21,Ipeiros,ss6,Electrical_and_optical_equipment_and_Transport_equipment,11.52826684,2.750339563,GR,GR2,3.5744221239544323,3.850656616469501,2.619949845345964,3.8873404004041863,3.8376624208853256,3.5675592171029398,3.7608470038715907,4.144794161806164,4.259029220507993,3.601325620744822,3.7962881653940843
GR21_ss8,1728,R124,GR21,Ipeiros,ss8,Other_manufacturing,88.75085774,53.50428711,GR,GR2,4.6277444283011775,4.609078717225528,3.8958550841337107,4.6096356458922445,4.54349432665375,4.6592974612134945,4.830877222747958,4.974908736622627,5.014609432620195,4.658126524783567,4.6451318010842915
